unique_task_id,source_row,task_ref,project_id,task_group,task_type,to_package,association,cause,created_date,created_year,created_month,created_weekday,description_length,has_images,has_comments,has_documents,overdue_label,days_since_dataset_start,urgency_level,safety_classification,task_type_original
1330_T114176.96,5365,T114176.96,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,FormAnswer,JPC - Safety - Welfare Facilities,2020-07-06,2020,7,Monday,49,1,0,0,0,472,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T114176.95,5366,T114176.95,1330,Safety,Safety Notice (Green) - Good Observation,Secondary Steel,FormAnswer,JPC - Safety - WAH Equipment,2020-07-06,2020,7,Monday,32,1,0,0,0,472,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T114176.94,5367,T114176.94,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - WAH Equipment,2020-07-06,2020,7,Monday,24,1,0,0,0,472,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T114176.93,5368,T114176.93,1330,Safety,Safety Notice (Amber) - General Issue,Construction Management,FormAnswer,JPC - Safety - House Keeping,2020-07-06,2020,7,Monday,57,1,0,0,0,472,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1330_T114176.92,5369,T114176.92,1330,Safety,Safety Notice (Amber) - General Issue,Construction Management,FormAnswer,JPC - Safety - Exclusion Zones,2020-07-06,2020,7,Monday,152,1,0,0,0,472,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1330_T114176.91,5370,T114176.91,1330,Safety,Safety Notice (Amber) - General Issue,Construction Management,FormAnswer,JPC - Safety - Scaffolding,2020-07-06,2020,7,Monday,32,1,0,0,0,472,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1330_T114176.90,5371,T114176.90,1330,Safety,Safety Notice (Amber) - General Issue,Construction Management,FormAnswer,JPC - Safety - Access,2020-07-06,2020,7,Monday,113,1,0,0,0,472,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1330_T124251.129,5372,T124251.129,1330,Site Management,JPC - Progress Photo,Groundworks & Drainage,Not Specified,Not Specified,2020-07-06,2020,7,Monday,22,1,0,0,0,472,Not Specified,Not Applicable,JPC - Progress Photo
1330_T124251.128,5373,T124251.128,1330,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Welfare Facilities,2020-07-03,2020,7,Friday,59,1,0,0,0,469,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T124251.127,5374,T124251.127,1330,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - WAH Equipment,2020-07-03,2020,7,Friday,58,1,0,0,0,469,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T124251.126,5375,T124251.126,1330,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Plant & Equipment,2020-07-03,2020,7,Friday,23,1,0,0,0,469,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T124251.125,5376,T124251.125,1330,Safety,Safety Notice (Amber) - General Issue,Construction Management,FormAnswer,JPC - Safety - House Keeping,2020-07-03,2020,7,Friday,30,1,0,0,0,469,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T124251.124,5377,T124251.124,1330,Safety,Safety Notice (Amber) - General Issue,Painting,FormAnswer,JPC - Safety - Exclusion Zones,2020-07-03,2020,7,Friday,49,1,0,0,0,469,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T124251.123,5378,T124251.123,1330,Safety,Safety Notice (Green) - Good Observation,Groundworks & Drainage,FormAnswer,JPC - Safety - House Keeping,2020-07-03,2020,7,Friday,66,1,0,0,0,469,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.408,5379,T121399.408,1330,Safety,Safety Notice (Amber) - General Issue,Construction Management,FormAnswer,JPC - Quality - Management,2020-07-02,2020,7,Thursday,24,1,0,0,0,468,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T121399.407,5380,T121399.407,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,FormAnswer,JPC - Quality - Workmanship,2020-07-02,2020,7,Thursday,27,1,0,0,0,468,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.406,5381,T121399.406,1330,Safety,Safety Notice (Red) - Serious Issue,Construction Management,FormAnswer,JPC - Safety - Temporary Electrics,2020-07-02,2020,7,Thursday,46,1,1,0,0,468,Not Specified,Not Applicable,Safety Notice (Red) - Serious Issue
1330_T121399.405,5382,T121399.405,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-02,2020,7,Thursday,32,0,0,0,0,468,Not Specified,Not Applicable,JPC - Works To Go
1330_T86424.566,5383,T86424.566,1330,Quality,JPC - Quality Snag (aesthetic),Glazed Screens,Not Specified,JPC - Quality - Workmanship,2020-07-02,2020,7,Thursday,19,1,0,0,0,468,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1330_T86424.565,5384,T86424.565,1330,Quality,JPC - Quality Snag (aesthetic),Glazed Screens,Not Specified,JPC - Quality - Workmanship,2020-07-01,2020,7,Wednesday,19,1,0,0,0,467,Not Specified,Not Applicable,JPC - Quality Snag (aesthetic)
1330_T131515.71,5385,T131515.71,1330,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Welfare Facilities,2020-07-01,2020,7,Wednesday,150,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.70,5386,T131515.70,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,Not Specified,JPC - Safety - Access,2020-07-01,2020,7,Wednesday,138,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T86424.564,5387,T86424.564,1330,Safety,Safety Notice (Amber) - General Issue,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Plant & Equipment,2020-07-01,2020,7,Wednesday,33,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T131515.69,5388,T131515.69,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,FormAnswer,JPC - Safety - Welfare Facilities,2020-07-01,2020,7,Wednesday,73,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.68,5389,T131515.68,1330,Safety,Safety Notice (Amber) - General Issue,Concrete,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,134,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T121399.404,5390,T121399.404,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.403,5391,T121399.403,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.402,5392,T121399.402,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.401,5393,T121399.401,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T86424.563,5394,T86424.563,1330,Safety,Safety Notice (Green) - Good Observation,Glazed Screens,FormAnswer,JPC - Safety - Ladders,2020-07-01,2020,7,Wednesday,22,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.400,5395,T121399.400,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T86424.562,5396,T86424.562,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Plant & Equipment,2020-07-01,2020,7,Wednesday,59,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.399,5397,T121399.399,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.67,5398,T131515.67,1330,Safety,Safety Notice (Amber) - General Issue,Resin Flooring,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,141,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T121399.398,5399,T121399.398,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.397,5400,T121399.397,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T86424.561,5401,T86424.561,1330,Safety,Safety Notice (Amber) - General Issue,Secondary Steel,FormAnswer,JPC - Safety - House Keeping,2020-07-01,2020,7,Wednesday,21,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T121399.396,5402,T121399.396,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.395,5403,T121399.395,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.394,5404,T121399.394,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.393,5405,T121399.393,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.66,5406,T131515.66,1330,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-07-01,2020,7,Wednesday,84,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.392,5407,T121399.392,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,0,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.65,5408,T131515.65,1330,Safety,Safety Notice (Green) - Good Observation,Resin Flooring,FormAnswer,JPC - Safety - Electrical,2020-07-01,2020,7,Wednesday,74,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.391,5409,T121399.391,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.390,5410,T121399.390,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.64,5411,T131515.64,1330,Safety,Safety Notice (Amber) - General Issue,Resin Flooring,FormAnswer,JPC - Safety - House Keeping,2020-07-01,2020,7,Wednesday,127,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T121399.389,5412,T121399.389,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.63,5413,T131515.63,1330,Safety,Safety Notice (Green) - Good Observation,Glazed Screens,FormAnswer,JPC - Safety - Electrical,2020-07-01,2020,7,Wednesday,73,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.62,5414,T131515.62,1330,Safety,Safety Notice (Green) - Good Observation,Glazed Screens,FormAnswer,JPC - Safety - Ladders,2020-07-01,2020,7,Wednesday,62,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.61,5415,T131515.61,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,FormAnswer,JPC - Safety - Access,2020-07-01,2020,7,Wednesday,110,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.388,5416,T121399.388,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.60,5417,T131515.60,1330,Safety,Safety Notice (Green) - Good Observation,Resin Flooring,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,109,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.59,5418,T131515.59,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,FormAnswer,JPC - Safety - House Keeping,2020-07-01,2020,7,Wednesday,79,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.387,5419,T121399.387,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T131515.58,5420,T131515.58,1330,Safety,Safety Notice (Amber) - General Issue,Resin Flooring,FormAnswer,JPC - Safety - Documentation,2020-07-01,2020,7,Wednesday,102,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T131515.57,5421,T131515.57,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Documentation,2020-07-01,2020,7,Wednesday,104,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T121399.386,5422,T121399.386,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.385,5423,T121399.385,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.384,5424,T121399.384,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T121399.383,5425,T121399.383,1330,Site Management,JPC - Works To Go,Construction Management,Not Specified,Not Specified,2020-07-01,2020,7,Wednesday,32,1,1,0,0,467,Not Specified,Not Applicable,JPC - Works To Go
1330_T86424.560,5426,T86424.560,1330,Safety,Safety Notice (Amber) - General Issue,Concrete,FormAnswer,JPC - Safety - Electrical,2020-07-01,2020,7,Wednesday,8,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T86424.559,5427,T86424.559,1330,Safety,Safety Notice (Green) - Good Observation,Concrete,FormAnswer,JPC - Safety - Electrical,2020-07-01,2020,7,Wednesday,16,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.56,5428,T131515.56,1330,Safety,Safety Notice (Green) - Good Observation,Concrete,FormAnswer,JPC - Safety - Electrical,2020-07-01,2020,7,Wednesday,69,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.55,5429,T131515.55,1330,Safety,Safety Notice (Amber) - General Issue,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - WAH Equipment,2020-07-01,2020,7,Wednesday,144,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T131515.54,5430,T131515.54,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,45,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.53,5431,T131515.53,1330,Safety,Safety Notice (Amber) - General Issue,Secondary Steel,FormAnswer,JPC - Safety - Plant & Equipment,2020-07-01,2020,7,Wednesday,105,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T131515.52,5432,T131515.52,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - WAH Equipment,2020-07-01,2020,7,Wednesday,160,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.51,5433,T131515.51,1330,Safety,Safety Notice (Green) - Good Observation,Construction Management,FormAnswer,JPC - Safety - House Keeping,2020-07-01,2020,7,Wednesday,79,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T86424.558,5434,T86424.558,1330,Safety,Safety Notice (Green) - Good Observation,Glazed Screens,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,40,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T86424.557,5435,T86424.557,1330,Safety,Safety Notice (Green) - Good Observation,Secondary Steel,FormAnswer,JPC - Safety - Exclusion Zones,2020-07-01,2020,7,Wednesday,36,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T131515.50,5436,T131515.50,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,48,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T86424.556,5437,T86424.556,1330,Safety,Safety Notice (Amber) - General Issue,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Plant & Equipment,2020-07-01,2020,7,Wednesday,37,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1330_T131515.49,5438,T131515.49,1330,Safety,Safety Notice (Green) - Good Observation,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Documentation,2020-07-01,2020,7,Wednesday,113,1,0,0,0,467,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1330_T86424.555,5439,T86424.555,1330,Safety,Safety Notice (Amber) - General Issue,Internal Partitions & Ceilings,FormAnswer,JPC - Safety - Storage,2020-07-01,2020,7,Wednesday,46,1,1,0,0,467,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
